date,temperature_2m,relative_humidity_2m,dew_point_2m,weather_code,pressure_msl,wind_speed_10m,wind_direction_10m,cloud_cover
2023-12-31 17:00:00+00:00,25.5915,87.927864,23.4415,3.0,1011.5,5.8603754,132.5104,93.0
2023-12-31 18:00:00+00:00,25.3415,88.97488,23.3915,3.0,1011.2,4.8965297,126.027466,93.0
2023-12-31 19:00:00+00:00,25.1415,89.76893,23.3415,3.0,1010.7,2.1897945,99.46225,95.0
2023-12-31 20:00:00+00:00,24.9415,90.2985,23.241499,3.0,1010.4,4.829907,26.564985,98.0
2023-12-31 21:00:00+00:00,24.6915,91.656395,23.241499,3.0,1010.3,8.28,360.0,98.0
2023-12-31 22:00:00+00:00,24.5915,91.37374,23.0915,3.0,1010.9,7.5942073,354.55975,97.0
2023-12-31 23:00:00+00:00,24.4415,91.08824,22.8915,3.0,1011.2,6.489992,356.82022,96.0
2024-01-01 00:00:00+00:00,24.741499,88.658905,22.741499,3.0,1011.8,5.4119864,356.186,98.0
2024-01-01 01:00:00+00:00,26.241499,79.63688,22.4415,3.0,1013.0,7.771331,346.60748,100.0
2024-01-01 02:00:00+00:00,28.0415,68.66188,21.741499,3.0,1013.6,5.6920996,341.56494,100.0
2024-01-01 03:00:00+00:00,29.491499,61.977455,21.4415,3.0,1013.2,3.4152596,341.56494,100.0
2024-01-01 04:00:00+00:00,30.6915,57.850746,21.4415,3.0,1012.6,3.319036,347.4712,100.0
2024-01-01 05:00:00+00:00,31.491499,54.76625,21.2915,3.0,1011.8,1.484318,14.036275,100.0
2024-01-01 06:00:00+00:00,32.2915,50.599815,20.741499,3.0,1010.9,2.0991426,149.03632,100.0
2024-01-01 07:00:00+00:00,32.9915,46.585335,20.0415,3.0,1009.9,5.495161,148.39255,100.0
2024-01-01 08:00:00+00:00,32.891502,46.271294,19.8415,3.0,1009.2,7.289445,147.09476,100.0
2024-01-01 09:00:00+00:00,32.341503,49.53271,20.4415,3.0,1009.0,10.805998,150.01845,100.0
2024-01-01 10:00:00+00:00,30.6915,61.864624,22.5415,51.0,1009.3,13.527572,154.7989,100.0
2024-01-01 11:00:00+00:00,28.491499,70.65503,22.6415,3.0,1009.8,13.905509,158.74942,99.0
2024-01-01 12:00:00+00:00,28.0415,72.529755,22.6415,3.0,1010.3,11.440979,155.85446,98.0
2024-01-01 13:00:00+00:00,27.1915,76.68967,22.741499,3.0,1012.1,9.021574,151.38963,100.0
2024-01-01 14:00:00+00:00,26.9415,78.296814,22.8415,3.0,1012.1,5.506941,168.69011,100.0
2024-01-01 15:00:00+00:00,26.5415,80.40514,22.8915,3.0,1012.0,5.0142193,158.96242,100.0
2024-01-01 16:00:00+00:00,26.241499,82.58775,23.0415,3.0,1012.0,3.4152596,161.56496,100.0
2024-01-01 17:00:00+00:00,25.9415,84.83204,23.1915,3.0,1011.8,2.9024127,172.87508,100.0
2024-01-01 18:00:00+00:00,25.6915,86.61993,23.2915,3.0,1011.5,5.506941,168.69011,100.0
2024-01-01 19:00:00+00:00,25.3915,88.71074,23.3915,3.0,1010.9,3.7064266,150.9455,100.0
2024-01-01 20:00:00+00:00,25.3415,89.51319,23.491499,3.0,1010.3,3.219938,63.435013,98.0
2024-01-01 21:00:00+00:00,25.0915,91.40454,23.5915,3.0,1010.2,4.5536795,18.435053,99.0
2024-01-01 22:00:00+00:00,24.8915,91.945175,23.491499,3.0,1010.4,5.634891,333.43503,100.0
2024-01-01 23:00:00+00:00,24.3915,94.44975,23.4415,2.0,1010.7,6.792466,327.99466,62.0
2024-01-02 00:00:00+00:00,24.5915,92.48489,23.2915,3.0,1011.3,6.618519,315.0001,89.0
2024-01-02 01:00:00+00:00,26.2915,83.85073,23.3415,2.0,1012.4,5.0911684,315.0001,60.0
2024-01-02 02:00:00+00:00,28.0915,73.86911,22.991499,2.0,1012.9,4.072935,315.0001,79.0
2024-01-02 03:00:00+00:00,29.5415,65.88642,22.491499,2.0,1012.8,4.0249224,349.69522,77.0
2024-01-02 04:00:00+00:00,30.8915,58.43095,21.7915,1.0,1012.3,5.154415,24.775122,20.0
2024-01-02 05:00:00+00:00,31.6915,53.816605,21.1915,0.0,1011.4,5.6002855,44.999897,16.0
2024-01-02 06:00:00+00:00,32.341503,50.457085,20.741499,0.0,1010.1,5.634891,63.435013,15.0
2024-01-02 07:00:00+00:00,32.591503,48.989666,20.491499,51.0,1008.9,5.771239,93.57626,16.0
2024-01-02 08:00:00+00:00,32.6915,49.166862,20.6415,0.0,1008.4,6.28713,103.24053,13.0
2024-01-02 09:00:00+00:00,32.4915,49.26676,20.491499,1.0,1008.4,9.387651,122.471176,20.0
2024-01-02 10:00:00+00:00,30.5415,62.58741,22.5915,0.0,1009.1,14.982228,144.78232,19.0
2024-01-02 11:00:00+00:00,28.4415,70.645874,22.5915,2.0,1009.7,14.84318,157.1663,59.0
2024-01-02 12:00:00+00:00,27.8415,72.49501,22.4415,3.0,1010.7,14.81259,154.05775,97.0
2024-01-02 13:00:00+00:00,27.3915,76.72001,22.9415,3.0,1012.0,11.457958,133.72705,90.0
2024-01-02 14:00:00+00:00,26.8915,80.45089,23.241499,0.0,1012.2,10.464797,130.81499,16.0
2024-01-02 15:00:00+00:00,26.491499,82.86699,23.3415,0.0,1012.1,6.9247384,117.89718,2.0
2024-01-02 16:00:00+00:00,26.2915,82.593605,23.0915,3.0,1012.1,7.145796,130.91429,99.0
2024-01-02 17:00:00+00:00,25.991499,84.07151,23.0915,2.0,1012.0,5.634891,153.43501,75.0
2024-01-02 18:00:00+00:00,25.741499,85.58423,23.1415,3.0,1011.6,4.5536795,161.56496,100.0
2024-01-02 19:00:00+00:00,25.5415,86.86807,23.1915,3.0,1011.1,2.5455842,135.0001,96.0
2024-01-02 20:00:00+00:00,25.4415,86.85893,23.0915,3.0,1010.5,2.5959969,33.6901,93.0
2024-01-02 21:00:00+00:00,25.241499,87.63279,23.0415,3.0,1010.5,5.771239,356.42374,95.0
2024-01-02 22:00:00+00:00,24.8915,91.11684,23.3415,3.0,1010.7,6.9527545,338.74942,99.0
2024-01-02 23:00:00+00:00,24.6415,93.32836,23.491499,3.0,1011.3,6.830519,341.56494,84.0
2024-01-03 00:00:00+00:00,25.0415,90.03319,23.2915,3.0,1011.7,6.2145634,349.99207,84.0
2024-01-03 01:00:00+00:00,26.6915,80.18179,22.991499,2.0,1013.2,5.771239,356.42374,63.0
2024-01-03 02:00:00+00:00,28.241499,70.18113,22.2915,0.0,1013.6,5.0528407,4.085537,13.0
2024-01-03 03:00:00+00:00,29.5415,64.10656,22.0415,1.0,1013.0,4.73506,8.746089,29.0
2024-01-03 04:00:00+00:00,30.7915,58.40761,21.6915,0.0,1012.2,3.8773184,21.801476,13.0
2024-01-03 05:00:00+00:00,31.741499,53.994274,21.2915,0.0,1011.1,4.1046314,52.124958,18.0
2024-01-03 06:00:00+00:00,32.341503,51.081707,20.9415,0.0,1010.0,4.0249224,79.69521,19.0
2024-01-03 07:00:00+00:00,32.641502,49.00264,20.5415,1.0,1009.0,4.452954,104.03627,24.0
2024-01-03 08:00:00+00:00,32.7915,47.6988,20.241499,1.0,1008.6,5.00128,120.256355,24.0
2024-01-03 09:00:00+00:00,32.0415,49.915764,20.2915,51.0,1008.8,7.9036193,149.9315,36.0
2024-01-03 10:00:00+00:00,29.991499,64.9861,22.6915,51.0,1009.2,13.627795,167.79955,38.0
2024-01-03 11:00:00+00:00,28.3415,70.41332,22.4415,1.0,1009.8,14.494192,165.61858,23.0
2024-01-03 12:00:00+00:00,27.991499,67.1973,21.3415,0.0,1010.2,15.192682,166.29301,10.0
2024-01-03 13:00:00+00:00,27.2915,73.73533,22.1915,1.0,1011.5,12.181624,145.84026,26.0
2024-01-03 14:00:00+00:00,26.7915,77.330696,22.491499,0.0,1011.5,12.229406,137.38599,2.0
2024-01-03 15:00:00+00:00,26.2915,80.37235,22.6415,0.0,1011.4,8.942214,130.10085,5.0
2024-01-03 16:00:00+00:00,26.0915,79.37461,22.241499,0.0,1011.6,7.7043357,52.594578,16.0
2024-01-03 17:00:00+00:00,26.0915,77.69933,21.8915,0.0,1011.2,1.2979984,56.309914,0.0
2024-01-03 18:00:00+00:00,25.8415,79.34026,21.991499,0.0,1011.0,2.7416782,336.8014,7.0
2024-01-03 19:00:00+00:00,25.491499,82.24821,22.241499,0.0,1010.5,5.6233797,320.1945,0.0
2024-01-03 20:00:00+00:00,25.0415,87.08592,22.741499,0.0,1010.3,6.989936,325.4914,4.0
2024-01-03 21:00:00+00:00,24.6915,88.11852,22.5915,0.0,1010.5,6.9527545,338.74942,4.0
2024-01-03 22:00:00+00:00,24.3415,80.85699,20.8415,0.0,1010.8,7.42159,345.9637,10.0
2024-01-03 23:00:00+00:00,23.8915,76.41781,19.491499,0.0,1011.4,6.9899354,348.11136,6.0
2024-01-04 00:00:00+00:00,24.0915,71.607666,18.6415,0.0,1012.3,4.379589,9.462248,2.0
2024-01-04 01:00:00+00:00,25.7915,71.69118,20.2915,0.0,1013.3,2.968636,75.96373,3.0
2024-01-04 02:00:00+00:00,27.2915,70.00438,21.3415,1.0,1013.9,2.3051248,141.34016,34.0
2024-01-04 03:00:00+00:00,28.9415,64.17516,21.491499,3.0,1013.2,1.835647,191.30989,84.0
2024-01-04 04:00:00+00:00,30.1915,59.53134,21.4415,3.0,1012.7,1.8,216.86998,99.0
2024-01-04 05:00:00+00:00,31.0415,56.532764,21.3915,3.0,1011.7,2.7416782,203.19862,85.0
2024-01-04 06:00:00+00:00,31.8915,52.238136,20.8915,2.0,1010.6,3.2599385,173.6599,57.0
2024-01-04 07:00:00+00:00,32.4415,50.48269,20.8415,0.0,1009.6,5.0142193,158.96242,7.0
2024-01-04 08:00:00+00:00,32.641502,50.070164,20.8915,1.0,1009.1,4.510787,151.38963,49.0
2024-01-04 09:00:00+00:00,32.641502,49.610172,20.741499,2.0,1009.2,5.1165614,140.71062,71.0
2024-01-04 10:00:00+00:00,31.3415,54.89767,21.1915,1.0,1009.8,13.049689,155.55606,29.0
2024-01-04 11:00:00+00:00,27.5915,68.15572,21.1915,0.0,1010.5,17.414474,150.2552,17.0
2024-01-04 12:00:00+00:00,27.5915,69.63313,21.5415,0.0,1011.4,12.43434,157.8905,18.0
2024-01-04 13:00:00+00:00,26.8415,74.33748,21.8915,0.0,1012.8,14.081477,147.52882,14.0
2024-01-04 14:00:00+00:00,26.2915,77.965805,22.1415,0.0,1013.0,13.246826,132.79738,14.0
2024-01-04 15:00:00+00:00,25.8415,79.34026,21.991499,2.0,1012.9,11.720751,137.4896,54.0
2024-01-04 16:00:00+00:00,25.491499,80.02224,21.7915,3.0,1012.8,9.957108,139.39879,96.0
2024-01-04 17:00:00+00:00,25.1915,79.49375,21.3915,3.0,1012.3,8.0899935,122.27562,98.0
2024-01-04 18:00:00+00:00,24.8415,79.69002,21.0915,3.0,1011.9,6.489992,93.17977,94.0
2024-01-04 19:00:00+00:00,24.5915,80.393974,20.991499,3.0,1011.4,4.68,90.0,99.0
2024-01-04 20:00:00+00:00,24.3415,82.10891,21.0915,3.0,1011.3,6.830519,18.435053,100.0
2024-01-04 21:00:00+00:00,24.1915,84.3891,21.3915,3.0,1011.2,4.73506,351.2539,98.0
2024-01-04 22:00:00+00:00,24.0415,86.46514,21.6415,3.0,1011.7,4.6938252,355.60138,99.0
2024-01-04 23:00:00+00:00,23.8915,88.5906,21.8915,3.0,1012.3,5.4119864,3.8140097,100.0
2024-01-05 00:00:00+00:00,24.241499,86.748405,21.8915,3.0,1013.0,4.510787,28.610369,99.0
2024-01-05 01:00:00+00:00,25.3915,81.98601,22.0915,3.0,1014.0,2.7416782,23.198618,100.0
2024-01-05 02:00:00+00:00,26.8415,75.02073,22.0415,3.0,1014.5,2.2768397,71.564964,100.0
2024-01-05 03:00:00+00:00,28.3915,67.07175,21.6915,3.0,1014.3,3.0758414,69.44387,100.0
2024-01-05 04:00:00+00:00,29.5415,61.610058,21.3915,3.0,1014.0,3.8773184,68.19853,100.0
2024-01-05 05:00:00+00:00,30.1415,57.89873,20.9415,51.0,1012.9,3.671294,78.6901,100.0
2024-01-05 06:00:00+00:00,31.0415,54.65587,20.8415,3.0,1011.7,3.2399998,90.0,100.0
2024-01-05 07:00:00+00:00,31.5915,51.6822,20.4415,3.0,1010.7,4.829907,116.56499,100.0
2024-01-05 08:00:00+00:00,31.9415,50.044403,20.241499,3.0,1010.1,4.829907,116.56499,100.0
2024-01-05 09:00:00+00:00,32.091503,48.85974,19.991499,3.0,1009.9,5.815978,111.801476,100.0
2024-01-05 10:00:00+00:00,31.3915,51.631416,20.241499,3.0,1010.4,10.739832,140.44037,100.0
2024-01-05 11:00:00+00:00,28.3915,60.786842,20.0915,3.0,1011.3,14.973577,152.81897,100.0
2024-01-05 12:00:00+00:00,27.5915,63.29683,19.991499,3.0,1012.1,10.00256,149.74365,100.0
2024-01-05 13:00:00+00:00,27.0915,68.05779,20.6915,2.0,1013.3,9.931042,136.46873,54.0
2024-01-05 14:00:00+00:00,26.5415,72.26762,21.1415,3.0,1013.4,9.793059,126.027466,99.0
2024-01-05 15:00:00+00:00,25.9415,73.507416,20.8415,3.0,1013.5,7.0911775,113.962494,100.0
2024-01-05 16:00:00+00:00,25.6915,74.83435,20.8915,3.0,1013.3,5.04,90.0,100.0
2024-01-05 17:00:00+00:00,25.491499,74.80172,20.6915,3.0,1012.9,5.506941,78.6901,100.0
2024-01-05 18:00:00+00:00,25.3415,76.87735,20.991499,3.0,1012.2,3.096837,54.46224,100.0
2024-01-05 19:00:00+00:00,25.0415,83.20327,21.991499,3.0,1011.6,2.52,360.0,100.0
2024-01-05 20:00:00+00:00,24.9415,82.68546,21.7915,3.0,1011.1,3.6,360.0,100.0
2024-01-05 21:00:00+00:00,24.5915,83.151535,21.5415,3.0,1011.2,7.5170207,343.3007,100.0
2024-01-05 22:00:00+00:00,24.1415,87.536934,21.9415,3.0,1011.8,4.5536795,18.435053,100.0
2024-01-05 23:00:00+00:00,23.991499,88.32887,21.9415,3.0,1012.5,5.506941,101.3099,100.0
2024-01-06 00:00:00+00:00,24.4415,83.644844,21.491499,3.0,1012.9,3.96,90.0,100.0
2024-01-06 01:00:00+00:00,25.8415,79.58252,22.0415,3.0,1014.0,1.484318,75.96373,100.0
2024-01-06 02:00:00+00:00,27.3915,72.416565,21.991499,3.0,1014.2,1.5273507,135.0001,100.0
2024-01-06 03:00:00+00:00,28.991499,63.599014,21.3915,3.0,1013.8,0.5091169,224.9999,100.0
2024-01-06 04:00:00+00:00,30.5415,55.894512,20.741499,3.0,1013.0,2.0991426,300.96368,89.0
2024-01-06 05:00:00+00:00,31.6415,49.96705,19.9415,2.0,1011.8,2.3051248,308.65982,55.0
2024-01-06 06:00:00+00:00,32.7415,45.09641,19.2915,1.0,1010.7,3.2599385,96.340096,21.0
2024-01-06 07:00:00+00:00,33.091503,44.631786,19.4415,1.0,1009.7,3.0547013,135.0001,20.0
2024-01-06 08:00:00+00:00,33.2915,44.96342,19.741499,1.0,1009.2,4.072935,135.0001,20.0
2024-01-06 09:00:00+00:00,31.1915,55.538555,21.241499,51.0,1009.6,13.237038,135.0001,71.0
2024-01-06 10:00:00+00:00,29.7915,64.35497,22.3415,51.0,1010.2,10.990322,148.39255,22.0
2024-01-06 11:00:00+00:00,29.3915,65.0589,22.1415,1.0,1010.8,9.504273,155.37645,21.0
2024-01-06 12:00:00+00:00,28.6915,67.74822,22.1415,0.0,1011.4,8.714677,141.7098,7.0
2024-01-06 13:00:00+00:00,27.8415,74.72756,22.9415,51.0,1012.2,5.3517847,137.72638,64.0
2024-01-06 14:00:00+00:00,27.491499,78.84947,23.491499,2.0,1012.6,5.1919937,123.690094,62.0
2024-01-06 15:00:00+00:00,27.241499,81.47171,23.7915,3.0,1012.9,3.8268526,138.81418,95.0
2024-01-06 16:00:00+00:00,26.6915,85.4216,24.0415,3.0,1013.0,5.3517847,137.72638,95.0
2024-01-06 17:00:00+00:00,26.3915,86.165405,23.8915,3.0,1012.5,5.3999996,143.13002,100.0
2024-01-06 18:00:00+00:00,26.0415,87.17568,23.741499,3.0,1012.3,2.5959969,123.690094,99.0
2024-01-06 19:00:00+00:00,25.8915,87.42523,23.6415,3.0,1011.9,2.3051248,38.65983,100.0
2024-01-06 20:00:00+00:00,25.6415,88.730576,23.6415,3.0,1011.5,3.4152596,71.564964,100.0
2024-01-06 21:00:00+00:00,25.3915,90.60175,23.741499,3.0,1011.6,2.8116899,39.805527,100.0
2024-01-06 22:00:00+00:00,25.241499,92.242325,23.8915,3.0,1012.0,4.32,360.0,99.0
2024-01-06 23:00:00+00:00,24.991499,93.908104,23.9415,3.0,1012.3,6.9899354,348.11136,100.0
2024-01-07 00:00:00+00:00,25.1915,88.694824,23.1915,3.0,1013.0,6.87779,353.9911,100.0
2024-01-07 01:00:00+00:00,26.3415,85.38641,23.6915,2.0,1014.4,5.0911684,8.130019,68.0
2024-01-07 02:00:00+00:00,27.5415,77.9108,23.3415,0.0,1014.9,3.319036,12.528798,7.0
2024-01-07 03:00:00+00:00,28.8915,70.728,23.0415,1.0,1014.9,1.9386592,21.801476,47.0
2024-01-07 04:00:00+00:00,29.991499,65.77876,22.8915,3.0,1014.2,2.52,90.0,100.0
2024-01-07 05:00:00+00:00,30.991499,60.62937,22.491499,3.0,1012.9,4.0249224,116.56499,100.0
2024-01-07 06:00:00+00:00,31.741499,56.01272,21.8915,3.0,1011.7,5.3999996,126.86998,100.0
2024-01-07 07:00:00+00:00,32.2915,53.309162,21.5915,3.0,1010.4,5.991594,122.73522,99.0
2024-01-07 08:00:00+00:00,32.6915,50.85785,21.1915,1.0,1009.8,6.28713,103.24053,20.0
2024-01-07 09:00:00+00:00,32.2915,51.383858,20.991499,1.0,1009.5,7.24486,116.56499,35.0
2024-01-07 10:00:00+00:00,30.5415,59.429844,21.741499,3.0,1010.1,11.792404,148.73633,97.0
2024-01-07 11:00:00+00:00,28.1915,68.90067,21.9415,1.0,1010.8,14.458382,161.11382,21.0
2024-01-07 12:00:00+00:00,28.0915,69.30318,21.9415,0.0,1011.7,12.7279215,151.2603,5.0
2024-01-07 13:00:00+00:00,27.0415,72.355385,21.6415,1.0,1012.8,14.003028,136.04153,49.0
2024-01-07 14:00:00+00:00,26.4415,74.49903,21.5415,1.0,1013.2,11.988594,131.34769,41.0
2024-01-07 15:00:00+00:00,26.0915,75.359825,21.3915,2.0,1013.0,9.0,126.86999,59.0
2024-01-07 16:00:00+00:00,25.8415,76.48334,21.3915,1.0,1012.9,7.8954163,133.1524,28.0
2024-01-07 17:00:00+00:00,25.5415,77.618324,21.3415,3.0,1012.7,5.1919937,123.690094,100.0
2024-01-07 18:00:00+00:00,25.3415,77.588806,21.1415,3.0,1012.0,5.6920996,108.43504,100.0
2024-01-07 19:00:00+00:00,24.8915,79.696815,21.1415,3.0,1011.6,4.452954,104.03627,100.0
2024-01-07 20:00:00+00:00,24.6915,80.16067,21.0415,3.0,1011.1,3.8939953,56.3099,100.0
2024-01-07 21:00:00+00:00,24.5915,81.63731,21.241499,3.0,1010.9,4.8433046,48.01287,100.0
2024-01-07 22:00:00+00:00,24.491499,83.906746,21.5915,3.0,1011.2,5.937272,14.036275,100.0
2024-01-07 23:00:00+00:00,24.3915,85.972084,21.8915,3.0,1011.9,5.5887027,14.931467,97.0
2024-01-08 00:00:00+00:00,24.741499,84.70612,21.991499,1.0,1012.8,5.2416787,15.945477,40.0
2024-01-08 01:00:00+00:00,25.9415,81.30905,22.491499,3.0,1013.9,6.696387,53.74608,91.0
2024-01-08 02:00:00+00:00,27.4415,76.26444,22.8915,3.0,1014.6,6.9247384,62.10283,100.0
2024-01-08 03:00:00+00:00,28.6915,69.62774,22.5915,51.0,1014.3,4.6938252,85.60138,100.0
2024-01-08 04:00:00+00:00,29.6415,64.519424,22.241499,51.0,1013.9,3.319036,102.5288,80.0
2024-01-08 05:00:00+00:00,30.3915,60.309727,21.8415,51.0,1013.0,2.7416782,66.801384,100.0
2024-01-08 06:00:00+00:00,30.741499,58.039856,21.5415,51.0,1011.6,2.2768397,71.564964,100.0
2024-01-08 07:00:00+00:00,30.6415,57.48559,21.2915,51.0,1010.7,5.8603754,132.5104,100.0
2024-01-08 08:00:00+00:00,30.2915,59.554306,21.5415,3.0,1010.4,7.7043357,142.59457,100.0
2024-01-08 09:00:00+00:00,30.2915,59.919704,21.6415,3.0,1010.3,5.315336,151.69934,100.0
2024-01-08 10:00:00+00:00,30.3415,59.565784,21.5915,3.0,1010.5,4.802999,167.00539,100.0
2024-01-08 11:00:00+00:00,29.8415,61.488453,21.6415,3.0,1011.0,6.489992,183.17976,100.0
2024-01-08 12:00:00+00:00,28.241499,68.7004,21.9415,3.0,1011.6,10.739833,166.42955,100.0
2024-01-08 13:00:00+00:00,27.2915,70.434555,21.4415,3.0,1012.9,10.086427,124.82456,99.0
2024-01-08 14:00:00+00:00,26.6915,73.85991,21.6415,3.0,1012.8,8.942214,130.10085,99.0
2024-01-08 15:00:00+00:00,26.1915,75.37577,21.491499,3.0,1012.6,8.39657,120.96369,100.0
2024-01-08 16:00:00+00:00,25.7915,76.94556,21.4415,3.0,1012.6,6.6087217,119.357666,100.0
2024-01-08 17:00:00+00:00,25.4415,79.042984,21.5415,3.0,1012.2,5.3999996,126.86998,100.0
2024-01-08 18:00:00+00:00,25.1415,81.45643,21.741499,3.0,1011.4,5.692099,124.69522,100.0
2024-01-08 19:00:00+00:00,24.741499,83.42331,21.741499,3.0,1011.0,6.3690495,137.29063,100.0
2024-01-08 20:00:00+00:00,24.4415,85.193375,21.7915,3.0,1010.9,5.6002855,135.0001,100.0
2024-01-08 21:00:00+00:00,24.241499,87.01345,21.9415,3.0,1010.9,4.5536795,108.43504,100.0
2024-01-08 22:00:00+00:00,24.0415,88.6027,22.0415,3.0,1011.2,4.379589,80.53775,100.0
2024-01-08 23:00:00+00:00,23.9415,90.50414,22.2915,3.0,1011.7,3.319036,77.4712,100.0
2024-01-09 00:00:00+00:00,24.4415,87.03165,22.1415,3.0,1012.5,2.52,90.0,100.0
2024-01-09 01:00:00+00:00,25.991499,82.30828,22.741499,3.0,1013.3,6.379216,106.38962,98.0
2024-01-09 02:00:00+00:00,27.741499,75.165245,22.9415,3.0,1013.5,7.754637,111.801476,99.0
2024-01-09 03:00:00+00:00,29.241499,68.68372,22.8915,3.0,1013.5,8.891344,111.3707,99.0
2024-01-09 04:00:00+00:00,30.4415,62.186558,22.3915,3.0,1012.8,7.8625183,105.945465,95.0
2024-01-09 05:00:00+00:00,31.3915,56.27152,21.6415,3.0,1011.6,6.924738,98.97255,97.0
2024-01-09 06:00:00+00:00,32.0415,52.275898,21.0415,3.0,1010.3,6.162207,96.70974,98.0
2024-01-09 07:00:00+00:00,32.391502,49.54564,20.491499,3.0,1009.2,5.8048253,97.12492,99.0
2024-01-09 08:00:00+00:00,32.641502,47.365406,19.991499,3.0,1008.8,5.0528407,85.91447,98.0
2024-01-09 09:00:00+00:00,32.891502,45.700787,19.6415,3.0,1008.8,3.7585104,73.300674,84.0
2024-01-09 10:00:00+00:00,32.2915,48.31027,19.991499,0.0,1009.1,8.089993,159.14546,19.0
2024-01-09 11:00:00+00:00,28.741499,65.722404,21.6915,0.0,1009.8,15.034041,163.30067,1.0
2024-01-09 12:00:00+00:00,27.8915,68.42334,21.5415,0.0,1010.6,10.495713,149.03632,1.0
2024-01-09 13:00:00+00:00,27.1415,67.64969,20.6415,0.0,1011.8,12.538134,129.17365,7.0
2024-01-09 14:00:00+00:00,26.1915,75.145386,21.4415,0.0,1012.1,10.086427,124.82456,6.0
2024-01-09 15:00:00+00:00,25.8415,76.48334,21.3915,0.0,1011.8,8.435069,129.80553,0.0
2024-01-09 16:00:00+00:00,25.5415,76.90769,21.1915,0.0,1011.9,6.9153743,128.65984,4.0
2024-01-09 17:00:00+00:00,25.241499,77.33609,20.991499,0.0,1011.7,6.4096174,128.15727,4.0
2024-01-09 18:00:00+00:00,24.7915,80.17397,21.1415,0.0,1010.9,5.495161,121.60746,0.0
2024-01-09 19:00:00+00:00,24.491499,83.13998,21.4415,0.0,1010.3,5.692099,124.69522,1.0
2024-01-09 20:00:00+00:00,24.241499,85.695206,21.6915,0.0,1010.1,4.3498964,114.44395,2.0
2024-01-09 21:00:00+00:00,24.0915,85.157394,21.4415,0.0,1010.3,5.0142193,111.03758,8.0
2024-01-09 22:00:00+00:00,23.9415,85.141945,21.2915,0.0,1010.8,7.10031,120.46546,12.0
2024-01-09 23:00:00+00:00,23.7915,85.12645,21.1415,0.0,1011.4,6.439876,116.56499,6.0
2024-01-10 00:00:00+00:00,24.1415,82.844734,21.0415,0.0,1012.0,6.6185193,112.38018,4.0
2024-01-10 01:00:00+00:00,26.1415,80.10887,22.4415,3.0,1012.8,10.365251,110.32322,89.0
2024-01-10 02:00:00+00:00,27.8415,71.83675,22.2915,1.0,1013.1,9.746631,85.76369,41.0
2024-01-10 03:00:00+00:00,29.7915,63.190052,22.0415,1.0,1012.8,10.041354,75.46551,33.0
2024-01-10 04:00:00+00:00,30.991499,58.45426,21.8915,2.0,1012.6,8.12197,77.19574,72.0
2024-01-10 05:00:00+00:00,31.991499,53.23456,21.2915,3.0,1011.2,7.42159,50.906155,97.0
2024-01-10 06:00:00+00:00,32.841503,49.05448,20.741499,3.0,1010.0,8.161764,48.57643,99.0
2024-01-10 07:00:00+00:00,32.7915,48.29153,20.4415,3.0,1008.7,8.0899935,57.724377,100.0
2024-01-10 08:00:00+00:00,33.141502,47.20455,20.3915,3.0,1008.3,9.085988,56.3099,89.0
2024-01-10 09:00:00+00:00,33.1915,46.494217,20.1915,3.0,1008.1,8.78872,55.0079,100.0
2024-01-10 10:00:00+00:00,31.9415,50.044403,20.241499,3.0,1008.6,8.942214,130.10085,100.0
2024-01-10 11:00:00+00:00,28.741499,65.12227,21.5415,3.0,1009.5,15.2947035,153.43501,99.0
2024-01-10 12:00:00+00:00,27.5915,72.2312,22.1415,3.0,1009.9,12.031756,141.07245,97.0
2024-01-10 13:00:00+00:00,27.1415,75.06901,22.3415,2.0,1011.1,15.815435,131.30852,50.0
2024-01-10 14:00:00+00:00,26.6415,76.37299,22.1415,1.0,1011.4,14.336861,128.8845,26.0
2024-01-10 15:00:00+00:00,26.1915,78.189186,22.0915,3.0,1011.4,10.495713,120.96369,100.0
2024-01-10 16:00:00+00:00,25.741499,79.32651,21.8915,3.0,1011.4,9.511088,119.4758,100.0
2024-01-10 17:00:00+00:00,25.3415,80.492615,21.741499,3.0,1010.8,8.049845,116.56499,100.0
2024-01-10 18:00:00+00:00,24.9415,82.68546,21.7915,3.0,1010.1,8.707237,119.74479,99.0
2024-01-10 19:00:00+00:00,24.5915,84.43213,21.7915,3.0,1009.7,7.289444,110.22495,100.0
2024-01-10 20:00:00+00:00,24.241499,85.95744,21.741499,3.0,1009.7,5.8048253,97.12492,100.0
2024-01-10 21:00:00+00:00,24.0415,87.261375,21.7915,3.0,1009.7,5.0911684,81.86999,100.0
2024-01-10 22:00:00+00:00,23.991499,88.32887,21.9415,2.0,1010.3,4.452954,75.96373,59.0
2024-01-10 23:00:00+00:00,23.8915,90.22565,22.1915,0.0,1010.8,4.8433046,48.01287,3.0
2024-01-11 00:00:00+00:00,24.491499,87.56757,22.2915,2.0,1011.9,5.154415,24.775122,69.0
2024-01-11 01:00:00+00:00,26.3415,78.21077,22.241499,3.0,1013.3,6.1305785,40.236294,100.0
2024-01-11 02:00:00+00:00,27.741499,69.874535,21.741499,1.0,1013.7,3.6,53.13002,45.0
2024-01-11 03:00:00+00:00,29.2915,60.802868,20.9415,0.0,1013.7,2.9024127,97.12492,19.0
